SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,customerID,Churn_Prob,VaR,CLV,Segment,Strategy,Action,Timing
0,No,No,24,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1395-WSWXR,0.013228512468076933,0.27449163371259633,498.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,Yes,27,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,9046-JBFWA,0.06154061504986693,1.1785027782049515,517.05,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,Yes,34,No,DSL,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),67.65,9871-ELEYA,0.012683386635663502,0.858031105902636,2300.1000000000004,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,46,No,DSL,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,2361-UPSND,0.03507183880471292,2.476071819612732,3247.6,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,4817-KEQSP,0.0062309195178277535,0.12368375242888091,1409.3500000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,43,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,2842-BCQGE,0.39034051977440487,29.412158165001404,3240.0499999999997,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,10,No,DSL,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.2,4190-MFLUW,0.15732911910362407,8.68456737452005,552.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,28,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,6635-CPNUN,0.4408701064017677,42.58805227841076,2704.7999999999997,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,24,No,DSL,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,6620-HVDUJ,0.08496966669250504,5.136416351561929,1450.8000000000002,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,20,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,5495-GPSRW,0.016955376038392145,0.3340209079563252,394.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
1,Yes,No,58,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,6847-KJLTS,0.3963833137269913,39.79688469818993,5823.200000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,57,No,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,1023-BQXZE,0.02853668535459805,2.1217025561143648,4237.95,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
1,Yes,No,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,4806-DXQCE,0.08261092936312994,9.388732122119718,7955.5,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,72,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,5360-XGYAZ,0.02121399335048224,1.3926986634591592,4726.8,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,Yes,46,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,8631-WUXGY,0.4627453037982906,46.1819813190694,4590.8,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,8,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,3780-YVMFA,0.3675370712523421,25.19466623434805,548.4,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,72,Yes,Fiber optic,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,7971-HLVXI,0.07222916197362032,6.103364186770917,6084.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,Yes,4,No phone service,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,9842-EFSYY,0.35486134482445847,20.298068923959026,228.8,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,8,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,0277-BKSQP,0.3746717945438284,20.382145623184265,435.2,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,43,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,9154-QDGTH,0.19754206731373816,20.60363762082289,4484.9,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,20,No,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,1208-NBVFH,0.2136202072098859,10.595562277610341,992.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,34,Yes,DSL,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,0866-QLSIR,0.051338300020977744,3.306186521350967,2189.6000000000004,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,20,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,0611-DFXKO,0.4794163725434534,42.66805715636735,1780.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,0670-KDOMA,0.3053718420992678,6.183779802510173,20.25,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,22,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,0428-IKYCP,0.41214489458745085,35.856605829108226,1914.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,46,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,0506-YLVKJ,0.010399390993832813,0.2100676980754228,929.1999999999999,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,3133-PZNSR,0.03819869865275509,3.7339227933068098,7038.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,Yes,23,No phone service,DSL,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.1,2335-GSODA,0.017344060712053695,0.6954968345533532,922.3000000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,37,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,9576-SYUHJ,0.44862533453499703,40.89219924286498,3372.55,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,7606-BPHHN,0.010762014676797993,0.21308789060060027,1425.6000000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
1,Yes,No,72,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,3108-PCCGG,0.027699621859555844,2.339233066039491,6080.400000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
1,No,No,32,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,6022-UGGSO,0.3928764638990899,29.23000891409229,2380.8,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,3506-OVLKD,0.03383231468287166,0.8864066446912374,917.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,14,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,7473-ZBDSN,0.013514179382652477,0.2540665723938666,263.2,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,56,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,6766-HFKLA,0.07234883934659325,7.466400220568424,5779.2,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,49,Yes,Fiber optic,No,No,No,Yes,Yes,One year,No,Mailed check,100.45,9139-WQQDY,0.17767737705708758,17.84769252538445,4922.05,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
1,Yes,No,37,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,4846-WHAFZ,0.4691580912914565,35.89059398379642,2830.5,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.0,8896-BQTTI,0.38352317570573746,9.588079392643436,25.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,68,No,DSL,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,3889-VWBID,0.011568437004014512,0.9584450057826023,5633.799999999999,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,No,71,No,DSL,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,7688-AWMDX,0.008631615482570913,0.47042304380011474,3869.5,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,42,No,DSL,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,6752-APNJL,0.07195030346299544,3.9212915387332514,2289.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,30,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1270-XKUCC,0.008280852636302852,0.1631327969351662,591.0,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,71,No,DSL,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6997-UVGOX,0.011617924324585383,0.992751633535821,6066.95,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,2725-TTRIQ,0.020880200101096782,1.7581128485123492,6062.400000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,0307-BCOPK,0.03133289964755202,0.5968917382858661,304.8,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
0,No,No,46,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,5575-TPIZQ,0.35874450247856615,31.982072395964174,4100.900000000001,Low-Risk/Stable,Maintenance,Enroll in Anniversary Rewards,Quarterly
